Strongest,Strong,Weak,Weakest,Super_Weak,median_alpha,n_x,median_ntail,Not_Scale_Free,prob_a,n_nodes,iteration,n_y,alpha,xmin,ntail,Lpl,ppl,dexp,dln,dstrexp,dplwc,fp_gml
False,False,False,False,False,2.370000000000001,8000.0,2586.0,True,0.05,8000,1,8000.0,2.370000000000001,3.0,2586.0,-6133.423824530158,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.05_iteration_1.csv
False,False,False,False,False,2.470000000000001,8000.0,1720.0,True,0.05,8000,10,8000.0,2.470000000000001,4.0,1720.0,-4409.700493886421,0.003,1.0,-1.0,0.0,-1.0,degree_8000_prob_a_0.05_iteration_10.csv
False,False,True,True,True,3.3900000000000023,8000.0,178.0,False,0.05,8000,11,8000.0,3.3900000000000023,15.0,178.0,-574.2258292972758,0.896,1.0,0.0,1.0,0.0,degree_8000_prob_a_0.05_iteration_11.csv
False,False,False,False,False,2.390000000000001,8000.0,1772.0,True,0.05,8000,12,8000.0,2.390000000000001,4.0,1772.0,-4720.678592798077,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.05_iteration_12.csv
False,False,False,False,False,2.4600000000000013,8000.0,1795.0,True,0.05,8000,13,8000.0,2.4600000000000013,4.0,1795.0,-4619.689006911805,0.006,1.0,-1.0,0.0,-1.0,degree_8000_prob_a_0.05_iteration_13.csv
False,False,False,False,False,2.290000000000001,8000.0,2733.0,True,0.05,8000,14,8000.0,2.290000000000001,3.0,2733.0,-6735.157669128478,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.05_iteration_14.csv
False,False,False,False,False,2.620000000000001,8000.0,964.0,True,0.05,8000,15,8000.0,2.620000000000001,6.0,964.0,-2743.627206768439,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.05_iteration_15.csv
False,False,False,False,False,2.380000000000001,8000.0,2591.0,True,0.05,8000,16,8000.0,2.380000000000001,3.0,2591.0,-6084.832789211827,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.05_iteration_16.csv
False,False,True,True,False,3.220000000000001,8000.0,283.0,False,0.05,8000,17,8000.0,3.220000000000001,12.0,283.0,-876.6411985270606,0.204,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_17.csv
False,False,True,True,True,3.3400000000000016,8000.0,327.0,False,0.05,8000,18,8000.0,3.3400000000000016,11.0,327.0,-958.55141240774,0.822,1.0,0.0,0.0,0.0,degree_8000_prob_a_0.05_iteration_18.csv
False,False,False,False,False,2.390000000000001,8000.0,2584.0,True,0.05,8000,19,8000.0,2.390000000000001,3.0,2584.0,-6037.236298771214,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.05_iteration_19.csv
False,False,True,True,False,3.3900000000000023,8000.0,303.0,False,0.05,8000,2,8000.0,3.3900000000000023,12.0,303.0,-907.7759845410372,0.309,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_2.csv
False,False,True,True,False,3.4200000000000017,8000.0,168.0,False,0.05,8000,20,8000.0,3.4200000000000017,18.0,168.0,-569.7431362162035,0.827,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_20.csv
False,False,False,False,False,2.950000000000002,8000.0,591.0,True,0.05,8000,21,8000.0,2.950000000000002,8.0,591.0,-1696.1859233103391,0.067,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_21.csv
False,False,True,True,False,3.480000000000002,8000.0,172.0,False,0.05,8000,22,8000.0,3.480000000000002,19.0,172.0,-587.5607693755912,0.567,0.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_22.csv
False,False,True,True,False,3.160000000000002,8000.0,222.0,False,0.05,8000,23,8000.0,3.160000000000002,13.0,222.0,-714.4369648762736,0.694,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_23.csv
False,False,False,False,False,2.8800000000000017,8000.0,542.0,True,0.05,8000,24,8000.0,2.8800000000000017,8.0,542.0,-1583.599387492513,0.019,1.0,0.0,-1.0,-1.0,degree_8000_prob_a_0.05_iteration_24.csv
False,False,False,False,False,2.410000000000001,8000.0,2498.0,True,0.05,8000,25,8000.0,2.410000000000001,3.0,2498.0,-5796.365467135986,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.05_iteration_25.csv
False,False,True,True,False,3.2600000000000016,8000.0,299.0,False,0.05,8000,26,8000.0,3.2600000000000016,12.0,299.0,-918.6431866050568,0.424,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_26.csv
False,False,True,True,False,3.180000000000001,8000.0,209.0,False,0.05,8000,27,8000.0,3.180000000000001,14.0,209.0,-685.9288463832024,0.66,2.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_27.csv
False,False,True,True,False,2.970000000000001,8000.0,561.0,False,0.05,8000,28,8000.0,2.970000000000001,8.0,561.0,-1599.6093934777646,0.613,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_28.csv
False,False,False,False,False,2.8500000000000014,8000.0,649.0,True,0.05,8000,29,8000.0,2.8500000000000014,7.0,649.0,-1822.436095547092,0.051,1.0,0.0,-1.0,-1.0,degree_8000_prob_a_0.05_iteration_29.csv
False,False,True,True,False,3.1300000000000017,8000.0,313.0,False,0.05,8000,3,8000.0,3.1300000000000017,12.0,313.0,-989.218595697616,0.721,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_3.csv
False,False,True,True,True,3.0000000000000018,8000.0,353.0,False,0.05,8000,30,8000.0,3.0000000000000018,10.0,353.0,-1081.0045729404117,0.72,1.0,0.0,0.0,0.0,degree_8000_prob_a_0.05_iteration_30.csv
False,False,True,True,False,3.2100000000000017,8000.0,311.0,False,0.05,8000,4,8000.0,3.2100000000000017,12.0,311.0,-966.1151518371588,0.421,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_4.csv
False,False,False,False,False,2.330000000000001,8000.0,2578.0,True,0.05,8000,5,8000.0,2.330000000000001,3.0,2578.0,-6213.194232432625,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.05_iteration_5.csv
False,False,True,True,False,2.930000000000001,8000.0,442.0,False,0.05,8000,6,8000.0,2.930000000000001,9.0,442.0,-1327.7535888453676,0.167,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_6.csv
False,False,True,True,False,3.2700000000000022,8000.0,123.0,False,0.05,8000,7,8000.0,3.2700000000000022,18.0,123.0,-428.5598578985644,0.767,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.05_iteration_7.csv
False,False,False,False,False,2.7600000000000016,8000.0,718.0,True,0.05,8000,8,8000.0,2.7600000000000016,7.0,718.0,-2067.494497514656,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.05_iteration_8.csv
False,False,False,False,False,2.400000000000001,8000.0,2522.0,True,0.05,8000,9,8000.0,2.400000000000001,3.0,2522.0,-5865.762504155996,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.05_iteration_9.csv
False,False,False,False,False,2.430000000000001,8000.0,1907.0,True,0.06,8000,1,8000.0,2.430000000000001,4.0,1907.0,-4973.495910373577,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.06_iteration_1.csv
False,False,True,True,False,3.290000000000002,8000.0,111.0,False,0.06,8000,10,8000.0,3.290000000000002,20.0,111.0,-397.4830947568054,0.85,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.06_iteration_10.csv
False,False,False,False,False,3.290000000000002,8000.0,272.0,True,0.06,8000,11,8000.0,3.290000000000002,14.0,272.0,-873.4760862256974,0.056,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.06_iteration_11.csv
False,False,True,True,False,3.120000000000002,8000.0,358.0,False,0.06,8000,12,8000.0,3.120000000000002,11.0,358.0,-1100.3353975052114,0.649,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.06_iteration_12.csv
False,False,False,False,False,2.5200000000000014,8000.0,1439.0,True,0.06,8000,13,8000.0,2.5200000000000014,5.0,1439.0,-3968.102305232984,0.005,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.06_iteration_13.csv
False,False,False,False,False,2.9000000000000017,8000.0,629.0,True,0.06,8000,14,8000.0,2.9000000000000017,8.0,629.0,-1825.7225372546204,0.092,1.0,0.0,-1.0,-1.0,degree_8000_prob_a_0.06_iteration_14.csv
False,False,True,True,False,3.3100000000000023,8000.0,224.0,False,0.06,8000,15,8000.0,3.3100000000000023,15.0,224.0,-733.5549668077892,0.949,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.06_iteration_15.csv
False,False,False,False,True,3.290000000000002,8000.0,180.0,False,0.06,8000,16,8000.0,3.290000000000002,17.0,180.0,-614.7604748747062,0.046,1.0,0.0,1.0,0.0,degree_8000_prob_a_0.06_iteration_16.csv
False,False,False,False,False,2.370000000000001,8000.0,2686.0,True,0.06,8000,17,8000.0,2.370000000000001,3.0,2686.0,-6361.288023163749,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.06_iteration_17.csv
False,False,False,False,False,2.9800000000000018,8000.0,530.0,True,0.06,8000,18,8000.0,2.9800000000000018,10.0,530.0,-1631.9807008514813,0.005,1.0,0.0,0.0,-1.0,degree_8000_prob_a_0.06_iteration_18.csv
False,False,False,False,False,2.5900000000000016,8000.0,1097.0,True,0.06,8000,19,8000.0,2.5900000000000016,6.0,1097.0,-3156.940456552373,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.06_iteration_19.csv
False,False,True,True,False,3.2100000000000017,8000.0,227.0,False,0.06,8000,2,8000.0,3.2100000000000017,15.0,227.0,-756.683771732799,0.855,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.06_iteration_2.csv
False,False,False,False,False,2.4400000000000013,8000.0,1965.0,True,0.06,8000,20,8000.0,2.4400000000000013,4.0,1965.0,-5107.4640441846,0.002,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.06_iteration_20.csv
False,False,False,False,False,2.4200000000000013,8000.0,1903.0,True,0.06,8000,21,8000.0,2.4200000000000013,4.0,1903.0,-5001.765447228831,0.0,2.0,-1.0,0.0,-1.0,degree_8000_prob_a_0.06_iteration_21.csv
False,False,True,True,False,3.110000000000002,8000.0,401.0,False,0.06,8000,22,8000.0,3.110000000000002,10.0,401.0,-1196.771285092485,0.344,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.06_iteration_22.csv
False,False,False,False,False,2.3100000000000014,8000.0,2905.0,True,0.06,8000,23,8000.0,2.3100000000000014,3.0,2905.0,-7097.7791867333135,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.06_iteration_23.csv
False,False,True,True,True,3.320000000000002,8000.0,256.0,False,0.06,8000,24,8000.0,3.320000000000002,14.0,256.0,-817.3643208809503,0.937,1.0,0.0,0.0,0.0,degree_8000_prob_a_0.06_iteration_24.csv
False,False,False,False,False,2.5400000000000014,8000.0,1455.0,True,0.06,8000,25,8000.0,2.5400000000000014,5.0,1455.0,-3972.0795905154737,0.019,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.06_iteration_25.csv
False,False,False,False,False,2.320000000000001,8000.0,2042.0,True,0.06,8000,26,8000.0,2.320000000000001,4.0,2042.0,-5607.471048302013,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.06_iteration_26.csv
False,False,False,False,False,2.370000000000001,8000.0,2050.0,True,0.06,8000,27,8000.0,2.370000000000001,4.0,2050.0,-5505.246671145865,0.0,1.0,-1.0,0.0,-1.0,degree_8000_prob_a_0.06_iteration_27.csv
False,False,True,True,True,3.3900000000000023,8000.0,223.0,False,0.06,8000,28,8000.0,3.3900000000000023,16.0,223.0,-734.2500149701,0.737,1.0,0.0,1.0,0.0,degree_8000_prob_a_0.06_iteration_28.csv
False,False,True,True,False,3.1700000000000017,8000.0,281.0,False,0.06,8000,29,8000.0,3.1700000000000017,14.0,281.0,-924.5386691497844,0.854,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.06_iteration_29.csv
False,False,False,False,False,2.620000000000001,8000.0,1064.0,True,0.06,8000,3,8000.0,2.620000000000001,6.0,1064.0,-3032.1247065916814,0.097,1.0,0.0,-1.0,-1.0,degree_8000_prob_a_0.06_iteration_3.csv
False,False,True,True,True,3.1700000000000017,8000.0,319.0,False,0.06,8000,30,8000.0,3.1700000000000017,13.0,319.0,-1025.1594932510422,0.807,1.0,0.0,1.0,0.0,degree_8000_prob_a_0.06_iteration_30.csv
False,False,True,True,False,3.580000000000002,8000.0,190.0,False,0.06,8000,4,8000.0,3.580000000000002,18.0,190.0,-627.2148474204196,0.538,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.06_iteration_4.csv
False,False,True,True,True,3.3400000000000016,8000.0,136.0,False,0.06,8000,5,8000.0,3.3400000000000016,18.0,136.0,-468.2637209035156,0.636,1.0,0.0,0.0,0.0,degree_8000_prob_a_0.06_iteration_5.csv
False,False,False,False,False,2.650000000000001,8000.0,812.0,True,0.06,8000,6,8000.0,2.650000000000001,8.0,812.0,-2535.7190564378648,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.06_iteration_6.csv
False,False,False,False,False,2.8800000000000017,8000.0,703.0,True,0.06,8000,7,8000.0,2.8800000000000017,7.0,703.0,-1954.4929920495529,0.047,1.0,0.0,-1.0,-1.0,degree_8000_prob_a_0.06_iteration_7.csv
False,False,True,True,True,3.200000000000002,8000.0,366.0,False,0.06,8000,8,8000.0,3.200000000000002,12.0,366.0,-1140.0579869540356,0.247,1.0,0.0,0.0,0.0,degree_8000_prob_a_0.06_iteration_8.csv
False,False,True,True,False,3.490000000000002,8000.0,173.0,False,0.06,8000,9,8000.0,3.490000000000002,16.0,173.0,-559.5830542820006,0.233,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.06_iteration_9.csv
False,False,False,False,False,2.4400000000000013,8000.0,2150.0,True,0.07,8000,1,8000.0,2.4400000000000013,4.0,2150.0,-5589.680763878228,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_1.csv
False,False,True,True,False,3.370000000000002,8000.0,179.0,False,0.07,8000,10,8000.0,3.370000000000002,20.0,179.0,-631.9408536790459,0.809,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.07_iteration_10.csv
False,False,True,True,False,3.160000000000002,8000.0,469.0,False,0.07,8000,11,8000.0,3.160000000000002,10.0,469.0,-1382.5653921946328,0.751,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.07_iteration_11.csv
False,False,False,False,False,2.5900000000000016,8000.0,1537.0,True,0.07,8000,12,8000.0,2.5900000000000016,5.0,1537.0,-4129.06331566294,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_12.csv
False,False,False,False,False,2.450000000000001,8000.0,1680.0,True,0.07,8000,13,8000.0,2.450000000000001,5.0,1680.0,-4757.420038016086,0.001,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_13.csv
False,False,True,True,True,3.2600000000000016,8000.0,279.0,False,0.07,8000,14,8000.0,3.2600000000000016,17.0,279.0,-957.2026498971868,0.62,1.0,0.0,1.0,0.0,degree_8000_prob_a_0.07_iteration_14.csv
False,False,True,True,False,3.410000000000002,8000.0,165.0,False,0.07,8000,15,8000.0,3.410000000000002,19.0,165.0,-570.1806243002557,0.998,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.07_iteration_15.csv
False,False,False,False,False,2.620000000000001,8000.0,1247.0,True,0.07,8000,16,8000.0,2.620000000000001,6.0,1247.0,-3552.423327062917,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_16.csv
False,False,False,False,False,2.400000000000001,8000.0,2157.0,True,0.07,8000,17,8000.0,2.400000000000001,4.0,2157.0,-5723.20509252004,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_17.csv
False,False,True,True,False,3.4200000000000017,8000.0,190.0,False,0.07,8000,18,8000.0,3.4200000000000017,20.0,190.0,-665.4159742757199,0.689,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.07_iteration_18.csv
False,False,False,False,False,2.410000000000001,8000.0,2177.0,True,0.07,8000,19,8000.0,2.410000000000001,4.0,2177.0,-5731.796032533259,0.001,1.0,-1.0,0.0,-1.0,degree_8000_prob_a_0.07_iteration_19.csv
False,False,False,False,False,2.4600000000000013,8000.0,1688.0,True,0.07,8000,2,8000.0,2.4600000000000013,5.0,1688.0,-4759.327328735552,0.025,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_2.csv
False,False,False,False,False,2.320000000000001,8000.0,2258.0,True,0.07,8000,20,8000.0,2.320000000000001,4.0,2258.0,-6216.849244335328,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_20.csv
False,False,False,False,False,2.470000000000001,8000.0,1598.0,True,0.07,8000,21,8000.0,2.470000000000001,5.0,1598.0,-4495.861807971037,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_21.csv
False,False,False,False,False,2.4400000000000013,8000.0,1628.0,True,0.07,8000,22,8000.0,2.4400000000000013,5.0,1628.0,-4633.102741980638,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_22.csv
False,False,False,False,False,2.340000000000001,8000.0,2241.0,True,0.07,8000,23,8000.0,2.340000000000001,4.0,2241.0,-6091.889215102699,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_23.csv
False,False,False,False,False,2.330000000000001,8000.0,2342.0,True,0.07,8000,24,8000.0,2.330000000000001,4.0,2342.0,-6407.778104034876,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_24.csv
False,False,True,True,False,3.3000000000000016,8000.0,262.0,False,0.07,8000,25,8000.0,3.3000000000000016,16.0,262.0,-876.4792084900914,0.163,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.07_iteration_25.csv
False,False,False,False,False,2.430000000000001,8000.0,2061.0,True,0.07,8000,26,8000.0,2.430000000000001,4.0,2061.0,-5391.381794899325,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_26.csv
False,False,False,False,False,2.390000000000001,8000.0,1948.0,True,0.07,8000,27,8000.0,2.390000000000001,5.0,1948.0,-5658.238627266479,0.001,1.0,-1.0,1.0,-1.0,degree_8000_prob_a_0.07_iteration_27.csv
False,False,True,True,True,3.2600000000000016,8000.0,146.0,False,0.07,8000,28,8000.0,3.2600000000000016,18.0,146.0,-510.05794583510215,0.719,1.0,0.0,0.0,0.0,degree_8000_prob_a_0.07_iteration_28.csv
False,False,False,False,False,2.4200000000000013,8000.0,1720.0,True,0.07,8000,29,8000.0,2.4200000000000013,5.0,1720.0,-4926.234919083525,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_29.csv
False,False,True,True,False,3.120000000000002,8000.0,368.0,False,0.07,8000,3,8000.0,3.120000000000002,13.0,368.0,-1196.328452775463,0.412,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.07_iteration_3.csv
False,False,False,False,False,2.340000000000001,8000.0,2157.0,True,0.07,8000,30,8000.0,2.340000000000001,4.0,2157.0,-5880.170636812202,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_30.csv
False,False,False,False,False,2.330000000000001,8000.0,2224.0,True,0.07,8000,4,8000.0,2.330000000000001,4.0,2224.0,-6074.5424206318,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_4.csv
False,False,False,False,False,2.4400000000000013,8000.0,1609.0,True,0.07,8000,5,8000.0,2.4400000000000013,5.0,1609.0,-4578.37817493679,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_5.csv
False,False,True,True,False,3.6300000000000026,8000.0,201.0,False,0.07,8000,6,8000.0,3.6300000000000026,19.0,201.0,-669.4341179217101,0.919,2.0,0.0,-1.0,0.0,degree_8000_prob_a_0.07_iteration_6.csv
False,False,False,False,False,2.450000000000001,8000.0,1635.0,True,0.07,8000,7,8000.0,2.450000000000001,5.0,1635.0,-4625.723759176888,0.008,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_7.csv
False,False,False,False,False,2.5400000000000014,8000.0,1258.0,True,0.07,8000,8,8000.0,2.5400000000000014,6.0,1258.0,-3688.898504709032,0.009,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.07_iteration_8.csv
False,False,False,False,False,2.4400000000000013,8000.0,1870.0,True,0.07,8000,9,8000.0,2.4400000000000013,5.0,1870.0,-5328.365420372874,0.001,1.0,-1.0,1.0,-1.0,degree_8000_prob_a_0.07_iteration_9.csv
False,False,True,True,False,3.690000000000002,8000.0,192.0,False,0.08,8000,1,8000.0,3.690000000000002,22.0,192.0,-662.689867041352,0.234,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.08_iteration_1.csv
False,False,False,False,False,2.4600000000000013,8000.0,1735.0,True,0.08,8000,10,8000.0,2.4600000000000013,5.0,1735.0,-4906.84403600161,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.08_iteration_10.csv
False,False,False,False,False,2.530000000000001,8000.0,1243.0,True,0.08,8000,11,8000.0,2.530000000000001,7.0,1243.0,-3864.628945485705,0.002,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.08_iteration_11.csv
False,False,False,False,False,2.450000000000001,8000.0,1747.0,True,0.08,8000,12,8000.0,2.450000000000001,5.0,1747.0,-4941.340464069465,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.08_iteration_12.csv
False,False,False,False,False,2.5000000000000013,8000.0,1304.0,True,0.08,8000,13,8000.0,2.5000000000000013,7.0,1304.0,-4096.345750959105,0.015,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.08_iteration_13.csv
False,False,True,True,False,3.660000000000002,8000.0,201.0,False,0.08,8000,14,8000.0,3.660000000000002,19.0,201.0,-666.7477269113517,0.269,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.08_iteration_14.csv
False,False,True,True,False,3.650000000000002,8000.0,183.0,False,0.08,8000,15,8000.0,3.650000000000002,23.0,183.0,-643.2220293066196,0.608,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.08_iteration_15.csv
False,False,False,False,False,2.360000000000001,8000.0,2422.0,True,0.08,8000,16,8000.0,2.360000000000001,4.0,2422.0,-6533.293475475916,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.08_iteration_16.csv
False,False,True,True,False,3.490000000000002,8000.0,164.0,False,0.08,8000,17,8000.0,3.490000000000002,25.0,164.0,-605.1735157298308,0.511,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.08_iteration_17.csv
False,False,False,False,False,2.290000000000001,8000.0,2557.0,True,0.08,8000,18,8000.0,2.290000000000001,4.0,2557.0,-7150.456068362793,0.0,1.0,-1.0,0.0,-1.0,degree_8000_prob_a_0.08_iteration_18.csv
False,False,True,True,False,3.3500000000000023,8000.0,297.0,False,0.08,8000,19,8000.0,3.3500000000000023,16.0,297.0,-983.9984689687248,0.974,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.08_iteration_19.csv
False,False,True,True,False,3.580000000000002,8000.0,231.0,False,0.08,8000,2,8000.0,3.580000000000002,19.0,231.0,-776.0804467244811,0.179,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.08_iteration_2.csv
False,False,False,False,False,2.4200000000000013,8000.0,1908.0,True,0.08,8000,20,8000.0,2.4200000000000013,5.0,1908.0,-5468.819392589136,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.08_iteration_20.csv
False,False,True,True,False,3.240000000000002,8000.0,402.0,False,0.08,8000,21,8000.0,3.240000000000002,12.0,402.0,-1241.0543128999125,0.962,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.08_iteration_21.csv
False,False,True,True,False,3.290000000000002,8000.0,203.0,False,0.08,8000,22,8000.0,3.290000000000002,17.0,203.0,-692.6079247454372,0.415,0.0,0.0,-1.0,0.0,degree_8000_prob_a_0.08_iteration_22.csv
False,False,True,True,False,3.4200000000000017,8000.0,239.0,False,0.08,8000,23,8000.0,3.4200000000000017,20.0,239.0,-836.9475111150043,0.987,2.0,0.0,-1.0,0.0,degree_8000_prob_a_0.08_iteration_23.csv
False,False,False,False,False,2.400000000000001,8000.0,2313.0,True,0.08,8000,24,8000.0,2.400000000000001,4.0,2313.0,-6119.417650577462,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.08_iteration_24.csv
